period,nswprice,nswdemand,vicdemand,class,dates
0.829787,0.123544,0.836358,0.7097359999999999,1,2017-12-17
0.21276599999999998,0.041612,0.27521599999999996,0.36406,0,2017-12-17
0.680851,0.054612,0.504463,0.422915,0,2017-12-17
0.42553199999999997,0.030113,0.350788,0.19756600000000002,1,2017-12-17
0.680851,0.134682,0.612318,0.422915,1,2017-12-17
0.617021,0.046806,0.490033,0.422915,0,2017-12-17
0.978723,0.040591,0.5376380000000001,0.422915,0,2017-12-17
0.702128,0.024949000000000002,0.47947,0.457794,0,2017-12-17
0.29787199999999997,0.034226,0.343499,0.264371,0,2017-12-17
0.680851,0.054401,0.49062799999999995,0.422915,0,2017-12-17
0.021277,0.08820700000000001,0.25706599999999996,0.422915,0,2017-12-17
0.255319,0.024168000000000002,0.14965799999999999,0.16053900000000002,0,2017-12-17
0.617021,0.071364,0.282952,0.422915,1,2017-12-17
0.21276599999999998,0.032755,0.14936,0.193941,0,2017-12-17
0.48936199999999996,0.06511900000000001,0.337251,0.422915,0,2017-12-17
0.446809,0.041642,0.454032,0.422915,0,2017-12-17
0.765957,0.063558,0.454478,0.422915,1,2017-12-17
0.31914899999999996,0.069713,0.239661,0.422915,1,2017-12-17
0.42553199999999997,0.040711000000000004,0.55906,0.422915,0,2017-12-17
0.787234,0.080611,0.270158,0.422915,1,2017-12-17
0.553191,0.053921000000000004,0.270158,0.422915,1,2017-12-17
0.29787199999999997,0.028372,0.49315699999999996,0.470999,0,2017-12-18
0.659574,0.042422,0.467272,0.422915,0,2017-12-18
0.702128,0.097184,0.4571560000000001,0.42490900000000004,1,2017-12-18
0.276596,0.074817,0.169444,0.422915,1,2017-12-18
0.829787,0.085775,0.5423979999999999,0.43034700000000004,1,2017-12-18
1.0,0.088687,0.49434700000000004,0.496116,1,2017-12-18
0.12766,0.022097,0.068134,0.116779,0,2017-12-18
0.617021,0.044043,0.511901,0.576126,0,2017-12-18
0.787234,0.044104000000000004,0.486462,0.42594499999999996,0,2017-12-18
0.06383,0.028221,0.212734,0.304505,0,2017-12-18
0.19148900000000002,0.072745,0.20604,0.422915,0,2017-12-18
0.042553,0.037018,0.192056,0.22164699999999998,0,2017-12-18
0.808511,0.081002,0.561886,0.422915,1,2017-12-18
0.978723,0.043983,0.369682,0.422915,0,2017-12-18
0.9148940000000001,0.028942000000000002,0.274918,0.299327,1,2017-12-18
0.19148900000000002,0.077999,0.196965,0.422915,1,2017-12-18
0.680851,0.029633,0.533175,0.5245989999999999,0,2017-12-18
0.9148940000000001,0.046806,0.27164499999999997,0.422915,0,2017-12-18
0.085106,0.034196,0.173163,0.26463000000000003,1,2017-12-18
0.744681,0.025789999999999997,0.42413,0.462455,0,2017-12-18
0.702128,0.076258,0.350045,0.422915,1,2017-12-18
0.5319149999999999,0.074817,0.4425770000000001,0.422915,1,2017-12-18
0.553191,0.071484,0.48705699999999996,0.505955,1,2017-12-19
0.382979,0.085745,0.48616499999999996,0.422915,1,2017-12-19
0.595745,0.038069,0.466379,0.559814,0,2017-12-19
0.340426,0.087336,0.652187,0.422915,1,2017-12-19
0.0,0.082593,0.49271099999999995,0.422915,1,2017-12-19
0.765957,0.043953,0.433204,0.512429,0,2017-12-19
0.744681,0.047226,0.5935729999999999,0.592439,1,2017-12-19
0.446809,0.03978,0.659774,0.642931,1,2017-12-19
0.170213,0.05524199999999999,0.058166999999999996,0.422915,0,2017-12-19
0.19148900000000002,0.045875,0.2346030000000001,0.299586,1,2017-12-19
0.255319,0.086286,0.4355850000000001,0.5245989999999999,1,2017-12-19
0.6382979999999999,0.055992999999999994,0.497025,0.498187,0,2017-12-19
0.170213,0.015762,0.038381,0.050233,0,2017-12-19
0.680851,0.087306,0.494644,0.529259,1,2017-12-19
0.276596,0.02621,0.141476,0.128172,0,2017-12-19
0.87234,0.12570599999999998,0.56501,0.422915,1,2017-12-19
0.255319,0.036418,0.234752,0.24443299999999998,1,2017-12-19
0.765957,0.075748,0.828622,0.73537,1,2017-12-19
0.787234,0.07893,0.581226,0.5826,1,2017-12-19
0.765957,0.033596,0.384409,0.293889,0,2017-12-19
0.382979,0.10054600000000001,0.5178520000000001,0.422915,1,2017-12-20
0.702128,0.027381,0.47738800000000003,0.478509,0,2017-12-20
0.170213,0.027020999999999996,0.09297799999999999,0.129984,0,2017-12-20
0.6382979999999999,0.102558,0.651889,0.422915,1,2017-12-20
0.659574,0.044584,0.27521599999999996,0.269808,1,2017-12-20
0.46808500000000003,0.03882,0.580184,0.522786,1,2017-12-20
0.6382979999999999,0.05284,0.49940500000000004,0.550492,1,2017-12-20
0.978723,0.049207,0.585094,0.497411,1,2017-12-20
0.446809,0.035937000000000004,0.464891,0.21413800000000002,1,2017-12-20
0.12766,0.081122,0.23371,0.422915,0,2017-12-20
0.6382979999999999,0.051459000000000005,0.42978299999999997,0.422915,0,2017-12-20
0.87234,0.08472400000000001,0.558167,0.502848,1,2017-12-20
0.765957,0.08784700000000001,0.634484,0.673744,1,2017-12-20
0.595745,0.028672000000000007,0.309283,0.273951,0,2017-12-20
0.5319149999999999,0.082623,0.444957,0.354738,0,2017-12-20
0.446809,0.084214,0.578399,0.422915,1,2017-12-20
0.21276599999999998,0.05944500000000001,0.239512,0.422915,0,2017-12-20
0.893617,0.038699000000000004,0.6874439999999999,0.544795,0,2017-12-20
0.19148900000000002,0.032034,0.14579,0.215691,0,2017-12-20
0.808511,0.10622100000000001,0.485867,0.422915,1,2017-12-20
0.0,0.08163200000000001,0.589705,0.422915,1,2017-12-20
0.87234,0.044884,0.359417,0.422915,0,2017-12-21
0.744681,0.032094,0.549093,0.529259,0,2017-12-21
0.170213,0.041431,0.142815,0.422915,0,2017-12-21
0.829787,0.035487,0.504314,0.48938400000000004,0,2017-12-21
0.382979,0.084664,0.689973,0.673485,1,2017-12-21
0.9361700000000001,0.038789,0.48795,0.386846,1,2017-12-21
0.021277,0.043863,0.28429,0.352408,0,2017-12-21
0.6382979999999999,0.052989999999999995,0.529456,0.46348999999999996,0,2017-12-21
0.23404299999999997,0.040141,0.24501599999999998,0.246504,0,2017-12-21
0.06383,0.047526,0.13076500000000002,0.422915,0,2017-12-21
0.085106,0.034706,0.160369,0.255567,0,2017-12-21
0.808511,0.031494,0.513686,0.442258,0,2017-12-21
0.48936199999999996,0.139546,0.508777,0.582082,1,2017-12-21
0.574468,0.029092000000000007,0.341119,0.38814099999999996,0,2017-12-21
0.765957,0.272757,0.956263,0.8254790000000001,1,2017-12-21
0.255319,0.07905,0.11335899999999999,0.422915,1,2017-12-21
0.46808500000000003,0.033686,0.679113,0.505179,0,2017-12-21
0.361702,0.029122000000000002,0.582118,0.510875,0,2017-12-21
0.170213,0.023088,0.142963,0.22630799999999998,0,2017-12-21
0.042553,0.056923,0.22597399999999998,0.422915,0,2017-12-21
0.021277,0.048487,0.18774200000000002,0.422915,0,2017-12-21
0.8510639999999999,0.057042999999999996,0.398096,0.422915,0,2017-12-21
0.595745,0.051009,0.39511999999999997,0.23744200000000001,1,2017-12-21
0.10638299999999999,0.012218999999999999,0.227016,0.276282,0,2017-12-22
0.31914899999999996,0.093761,0.37474,0.422915,1,2017-12-22
0.765957,0.028942000000000002,0.418774,0.382703,0,2017-12-22
0.170213,0.071064,0.178816,0.422915,0,2017-12-22
0.702128,0.05281,0.514579,0.548162,0,2017-12-22
0.6382979999999999,0.024919,0.19681600000000002,0.11574300000000001,0,2017-12-22
0.21276599999999998,0.051068999999999996,0.320143,0.348265,0,2017-12-22
0.5319149999999999,0.038308999999999996,0.548795,0.48705299999999996,0,2017-12-22
0.510638,0.089918,0.516513,0.574314,1,2017-12-22
0.978723,0.037799,0.444064,0.398498,0,2017-12-22
0.5319149999999999,0.076318,0.48676,0.422915,0,2017-12-22
0.510638,0.074757,0.525885,0.422915,0,2017-12-22
0.170213,0.037288,0.147724,0.194459,0,2017-12-22
0.382979,0.040231,0.382922,0.22294099999999997,1,2017-12-22
0.40425500000000003,0.044524,0.533175,0.29285300000000003,0,2017-12-22
0.617021,0.026810000000000004,0.320738,0.253496,0,2017-12-22
0.87234,0.084634,0.364029,0.422915,1,2017-12-22
0.723404,0.034526,0.637459,0.677369,0,2017-12-22
0.446809,0.034046,0.688783,0.625842,0,2017-12-23
0.0,0.05524199999999999,0.235644,0.422915,0,2017-12-23
0.021277,0.057644000000000015,0.432163,0.422915,0,2017-12-23
0.659574,0.057073,0.813597,0.626359,1,2017-12-23
0.9148940000000001,0.040711000000000004,0.39467399999999997,0.422915,0,2017-12-23
0.659574,0.08232300000000001,0.455668,0.422915,1,2017-12-23
0.893617,0.074667,0.457453,0.38451599999999997,0,2017-12-23
0.46808500000000003,0.077579,0.513835,0.508027,1,2017-12-23
0.085106,0.077609,0.432014,0.471258,0,2017-12-23
0.23404299999999997,0.095473,0.345582,0.422915,1,2017-12-23
0.23404299999999997,0.021016,0.066052,0.024081,0,2017-12-23
0.9148940000000001,0.089738,0.26569499999999996,0.422915,1,2017-12-23
0.744681,0.812267,0.751265,0.613154,1,2017-12-23
0.510638,0.029932999999999998,0.515025,0.365614,0,2017-12-23
0.978723,0.046535,0.4355850000000001,0.348265,0,2017-12-23
0.31914899999999996,0.077819,0.48973500000000003,0.422915,0,2017-12-24
0.40425500000000003,0.049147,0.5203810000000001,0.364319,1,2017-12-24
0.40425500000000003,0.036538,0.55787,0.620663,0,2017-12-24
0.23404299999999997,0.035187,0.364475,0.41610600000000003,0,2017-12-24
0.510638,0.041582,0.529307,0.422915,0,2017-12-24
0.9574469999999999,0.041732,0.590598,0.422915,0,2017-12-24
0.787234,0.041701999999999996,0.8164239999999999,0.678405,0,2017-12-24
0.9574469999999999,0.053771000000000006,0.435882,0.422915,0,2017-12-24
0.0,0.035037,0.453139,0.375194,1,2017-12-24
0.510638,0.07601799999999999,0.5659029999999999,0.422915,0,2017-12-24
0.340426,0.047886,0.631062,0.422915,0,2017-12-24
0.46808500000000003,0.050438,0.507885,0.5533399999999999,1,2017-12-24
0.042553,0.045034,0.254984,0.316157,0,2017-12-24
0.40425500000000003,0.116729,0.724784,0.422915,1,2017-12-24
0.723404,0.10432899999999999,0.39720300000000003,0.422915,1,2017-12-24
0.765957,0.028522000000000002,0.49107399999999995,0.4218020000000001,1,2017-12-24
0.48936199999999996,0.119281,0.7432310000000001,0.7304510000000001,1,2017-12-24
0.340426,0.048457,0.5099670000000001,0.350854,1,2017-12-24
0.21276599999999998,0.032184,0.278042,0.27110300000000004,0,2017-12-24
0.46808500000000003,0.111205,0.5074380000000001,0.588555,1,2017-12-24
0.276596,0.038008999999999994,0.283993,0.27110300000000004,1,2017-12-24
0.9574469999999999,0.089378,0.4169890000000001,0.422915,1,2017-12-24
0.19148900000000002,0.07385599999999999,0.181642,0.422915,1,2017-12-24
0.702128,0.038099,0.596251,0.569912,0,2017-12-24
0.617021,0.075477,0.5782510000000001,0.596841,1,2017-12-24
0.893617,0.036778,0.608896,0.479026,0,2017-12-24
0.382979,0.08748600000000001,0.45551899999999995,0.422915,1,2017-12-24
0.255319,0.058274,0.317168,0.422915,0,2017-12-24
0.6382979999999999,0.049748,0.536447,0.46918699999999997,1,2017-12-24
0.8510639999999999,0.085385,0.397054,0.422915,1,2017-12-24
0.9361700000000001,0.06959299999999999,0.457751,0.422915,0,2017-12-24
0.680851,0.03912,0.660666,0.582341,0,2017-12-25
0.680851,0.074817,0.304076,0.422915,1,2017-12-25
0.06383,0.02645,0.24456999999999998,0.32806799999999997,0,2017-12-25
1.0,0.050198,0.435733,0.422915,0,2017-12-25
0.617021,0.045875,0.361797,0.389177,1,2017-12-25
0.574468,0.041281,0.5480510000000001,0.691611,1,2017-12-25
0.574468,0.083764,0.517703,0.70145,1,2017-12-25
0.0,0.059595,0.356442,0.422915,0,2017-12-25
0.10638299999999999,0.027861,0.13939300000000002,0.227602,0,2017-12-25
1.0,0.037919,0.531241,0.433972,0,2017-12-25
0.361702,0.094001,0.582118,0.578198,1,2017-12-25
0.829787,0.114027,0.871318,0.711807,0,2017-12-25
0.10638299999999999,0.046956,0.19681600000000002,0.422915,0,2017-12-25
0.29787199999999997,0.048187,0.47456099999999996,0.49067799999999995,0,2017-12-25
0.29787199999999997,0.051759000000000006,0.38619499999999995,0.422915,0,2017-12-25
0.87234,0.046926,0.386492,0.31305,0,2017-12-25
0.23404299999999997,0.041431,0.112615,0.422915,0,2017-12-25
0.723404,0.027441000000000004,0.343053,0.250388,1,2017-12-25
0.361702,0.081092,0.455222,0.422915,1,2017-12-25
0.340426,0.02684,0.251116,0.160021,0,2017-12-25
0.46808500000000003,0.030262999999999998,0.399435,0.273175,0,2017-12-25
0.702128,0.044134,0.433353,0.422915,0,2017-12-25
0.787234,0.028161000000000002,0.589705,0.482134,0,2017-12-25
0.5319149999999999,0.093671,0.525736,0.422915,1,2017-12-25
0.10638299999999999,0.053621,0.061886000000000004,0.422915,1,2017-12-25
0.42553199999999997,0.047736,0.632847,0.535215,1,2017-12-26
0.042553,0.063708,0.488099,0.512947,1,2017-12-26
0.29787199999999997,0.053321,0.396311,0.422915,0,2017-12-26
0.361702,0.041612,0.500893,0.21387899999999999,1,2017-12-26
0.340426,0.070914,0.292621,0.422915,1,2017-12-26
0.446809,0.058454,0.521571,0.419731,1,2017-12-26
0.170213,0.02663,0.088962,0.166494,0,2017-12-26
0.042553,0.030563,0.35733400000000004,0.394355,1,2017-12-26
0.06383,0.054371,0.369235,0.370792,0,2017-12-26
0.723404,0.043563,0.472627,0.5170899999999999,0,2017-12-26
0.617021,0.090098,0.517554,0.422915,1,2017-12-26
0.21276599999999998,0.0,0.170336,0.189539,0,2017-12-26
0.29787199999999997,0.035547,0.5544479999999999,0.558519,0,2017-12-26
0.680851,0.029723000000000006,0.365219,0.294148,0,2017-12-26
0.042553,0.044494,0.235198,0.422915,0,2017-12-26
0.14893599999999999,0.036208,0.17003900000000002,0.209218,0,2017-12-26
0.5319149999999999,0.029723000000000006,0.330705,0.23252199999999998,1,2017-12-26
0.085106,0.049838,0.17227,0.422915,0,2017-12-26
0.06383,0.114417,0.392889,0.45883,1,2017-12-26
0.5319149999999999,0.151105,0.49881000000000003,0.422915,1,2017-12-26
0.702128,0.045605,0.49166899999999997,0.422915,0,2017-12-26
0.085106,0.053621,0.256769,0.422915,0,2017-12-26
0.23404299999999997,0.056173,0.246206,0.422915,0,2017-12-27
0.446809,0.042362000000000004,0.697858,0.66261,0,2017-12-27
0.23404299999999997,0.022456999999999998,0.219875,0.222165,0,2017-12-27
0.40425500000000003,0.030262999999999998,0.574978,0.512947,0,2017-12-27
0.340426,0.031883999999999996,0.563076,0.6864319999999999,1,2017-12-27
0.29787199999999997,0.061367,0.501785,0.422915,0,2017-12-27
0.5319149999999999,0.081062,0.5334720000000001,0.422915,1,2017-12-27
0.085106,0.056593,0.183279,0.422915,0,2017-12-27
0.595745,0.074817,0.321779,0.422915,1,2017-12-27
0.19148900000000002,0.027020999999999996,0.17286500000000002,0.20378,0,2017-12-27
0.5319149999999999,0.071664,0.569325,0.6015020000000001,1,2017-12-27
0.042553,0.048337,0.228057,0.422915,0,2017-12-27
0.787234,0.060105999999999986,0.434097,0.29363,1,2017-12-27
0.361702,0.031224000000000002,0.33249,0.247281,1,2017-12-27
0.340426,0.124715,0.772835,0.684619,1,2017-12-27
0.680851,0.049988,0.450312,0.422915,0,2017-12-27
0.595745,0.07932,0.347813,0.422915,0,2017-12-27
0.87234,0.057674,0.603838,0.422915,0,2017-12-27
0.21276599999999998,0.042602,0.208123,0.422915,0,2017-12-27
0.680851,0.054280999999999996,0.264356,0.31072,1,2017-12-27
0.617021,0.05206,0.30675399999999997,0.29233600000000004,0,2017-12-27
1.0,0.083013,0.403154,0.473071,1,2017-12-27
0.46808500000000003,0.16209300000000001,0.516513,0.422915,1,2017-12-27
0.702128,0.047766,0.560399,0.5046609999999999,1,2017-12-27
0.574468,0.10360899999999999,0.5303479999999999,0.464267,1,2017-12-27
0.617021,0.060046,0.526778,0.422915,1,2017-12-27
0.9574469999999999,0.035427,0.46831300000000003,0.356551,0,2017-12-27
0.808511,0.07896,0.33308499999999996,0.422915,1,2017-12-27
0.723404,0.051338999999999996,0.48155299999999995,0.535474,0,2017-12-27
0.276596,0.032034,0.142071,0.138011,0,2017-12-27
0.723404,0.05524199999999999,0.5058020000000001,0.53392,0,2017-12-27
0.23404299999999997,0.014051,0.30363,0.24029,0,2017-12-28
0.0,0.076348,0.4305270000000001,0.422915,0,2017-12-28
0.255319,0.032154,0.27670300000000003,0.23511100000000001,1,2017-12-28
0.744681,0.028522000000000002,0.4189229999999999,0.371569,0,2017-12-28
0.595745,0.119131,0.540167,0.422915,1,2017-12-28
0.787234,0.074817,0.271794,0.422915,1,2017-12-28
0.170213,0.016873,0.06679600000000001,0.19886099999999998,0,2017-12-28
0.46808500000000003,0.11877,0.534067,0.546349,1,2017-12-28
0.808511,0.074577,0.508182,0.422915,1,2017-12-28
0.723404,0.028071,0.446593,0.354738,0,2017-12-28
0.702128,0.054912,0.443618,0.422915,0,2017-12-28
0.6382979999999999,0.058394000000000015,0.3313,0.422915,1,2017-12-28
0.510638,0.044644,0.315234,0.269549,1,2017-12-28
0.87234,0.08604500000000001,0.62407,0.553858,1,2017-12-28
0.9148940000000001,0.029572,0.416691,0.167012,0,2017-12-28
0.361702,0.05524199999999999,0.472627,0.422915,1,2017-12-28
0.765957,0.030473,0.398096,0.340497,0,2017-12-28
0.0,0.10544,0.377864,0.422915,1,2017-12-28
1.0,0.057042999999999996,0.36745,0.360694,1,2017-12-28
0.829787,0.073976,0.45998199999999995,0.496634,0,2017-12-28
0.6382979999999999,0.054612,0.297084,0.422915,0,2017-12-28
0.021277,0.095653,0.49390100000000003,0.422915,1,2017-12-28
0.170213,0.036478,0.255727,0.356292,0,2017-12-28
0.765957,0.032845,0.434841,0.530295,1,2017-12-28
0.446809,0.031524,0.49881000000000003,0.48498199999999997,0,2017-12-28
0.808511,0.060976,0.80958,0.611082,1,2017-12-28
0.361702,0.274258,0.5620350000000001,0.6284310000000001,1,2017-12-28
0.680851,0.027591,0.33859,0.300363,0,2017-12-28
0.723404,0.030352999999999998,0.5299020000000001,0.562403,0,2017-12-28
0.829787,0.10432899999999999,0.521868,0.422915,1,2017-12-28
0.893617,0.025069,0.34513499999999997,0.342569,1,2017-12-28
0.21276599999999998,0.030143,0.223892,0.23744200000000001,0,2017-12-28
0.5319149999999999,0.033085,0.784439,0.5569649999999999,0,2017-12-28
0.31914899999999996,0.028071,0.205742,0.04609,1,2017-12-29
0.021277,0.032425,0.371169,0.391766,0,2017-12-29
0.0,0.07877999999999999,0.542844,0.422915,0,2017-12-29
0.744681,0.028762,0.5791430000000001,0.535474,0,2017-12-29
0.5319149999999999,0.028822000000000007,0.5398689999999999,0.59218,1,2017-12-29
0.702128,0.084995,0.61083,0.422915,1,2017-12-29
0.0,0.056263,0.451503,0.422915,0,2017-12-29
0.42553199999999997,0.090008,0.628831,0.422915,1,2017-12-29
0.31914899999999996,0.06683099999999999,0.519935,0.422915,1,2017-12-29
0.31914899999999996,0.08085099999999999,0.455817,0.579234,0,2017-12-29
0.659574,0.07610800000000001,0.311812,0.422915,1,2017-12-29
0.765957,0.041492,0.51562,0.390212,1,2017-12-29
0.787234,0.086676,0.7265689999999999,0.605904,1,2017-12-29
0.765957,0.149634,0.592086,0.422915,1,2017-12-29
0.808511,0.06584,0.435733,0.422915,0,2017-12-29
0.042553,0.035817,0.511157,0.49275,1,2017-12-29
0.87234,0.041852,0.376227,0.402382,0,2017-12-29
0.446809,0.043863,0.5981850000000001,0.550233,1,2017-12-29
0.276596,0.10333900000000001,0.538679,0.422915,1,2017-12-29
0.255319,0.024738999999999997,0.096995,0.086225,0,2017-12-29
0.702128,0.12138199999999999,0.775216,0.7620399999999999,1,2017-12-29
0.170213,0.025459,0.145492,0.143708,0,2017-12-29
0.29787199999999997,0.054612,0.49226400000000003,0.5207149999999999,1,2017-12-29
0.553191,0.034226,0.34721799999999997,0.223977,0,2017-12-29
0.893617,0.074517,0.412675,0.422915,1,2017-12-29
0.6382979999999999,0.063979,0.694287,0.413257,1,2017-12-30
0.8510639999999999,0.058364,0.415204,0.422915,0,2017-12-30
0.765957,0.045334,0.48780100000000004,0.392802,1,2017-12-30
0.6382979999999999,0.05239,0.49776899999999996,0.577421,0,2017-12-30
0.553191,0.093461,0.639988,0.422915,1,2017-12-30
0.10638299999999999,0.032905000000000004,0.24263600000000002,0.28120100000000003,0,2017-12-30
0.29787199999999997,0.068272,0.21199,0.422915,1,2017-12-30
0.255319,0.041582,0.145939,0.422915,0,2017-12-30
0.14893599999999999,0.029481999999999998,0.246504,0.354738,0,2017-12-30
0.06383,0.040351,0.135674,0.422915,0,2017-12-30
0.12766,0.010208,0.194882,0.22656700000000002,0,2017-12-30
0.23404299999999997,0.040441000000000005,0.357185,0.375712,1,2017-12-30
0.46808500000000003,0.062387,0.48571899999999996,0.422915,0,2017-12-30
0.8510639999999999,0.075417,0.364772,0.422915,1,2017-12-30
0.702128,0.055841999999999996,0.520678,0.38581,1,2017-12-30
0.744681,0.030173000000000002,0.497471,0.399016,1,2017-12-30
0.595745,0.090639,0.46712299999999995,0.611859,1,2017-12-30
0.659574,0.041281,0.46266,0.422915,0,2017-12-30
0.276596,0.053771000000000006,0.467272,0.516054,1,2017-12-30
0.787234,0.053321,0.759447,0.653547,1,2017-12-30
0.510638,0.046175,0.378161,0.23692399999999997,0,2017-12-30
0.553191,0.059805,0.476941,0.4899020000000001,1,2017-12-30
0.574468,0.029752999999999998,0.26866999999999996,0.190575,0,2017-12-30
0.659574,0.050498,0.309134,0.422915,0,2017-12-30
0.042553,0.077039,0.368343,0.422915,0,2017-12-30
0.21276599999999998,0.005975,0.202172,0.162869,0,2017-12-30
0.787234,0.081092,0.372062,0.422915,1,2017-12-30
0.9361700000000001,0.044974,0.33978,0.280425,1,2017-12-30
0.14893599999999999,0.031464,0.258108,0.29026399999999997,0,2017-12-30
0.808511,0.055062,0.350193,0.29596100000000003,0,2017-12-30
0.702128,0.06965299999999999,0.261678,0.422915,1,2017-12-30
0.617021,0.046114999999999996,0.497025,0.496116,1,2017-12-30
0.723404,0.067551,0.450759,0.422915,0,2017-12-31
0.978723,0.027261,0.40241,0.361471,1,2017-12-31
0.617021,0.076828,0.4210060000000001,0.422915,0,2017-12-31
0.595745,0.056053,0.4576020000000001,0.422915,0,2017-12-31
0.446809,0.048337,0.319101,0.422915,0,2017-12-31
0.276596,0.036388,0.459685,0.46944600000000003,0,2017-12-31
1.0,0.028672000000000007,0.3884260000000001,0.387364,0,2017-12-31
0.808511,0.07932,0.619012,0.422915,0,2017-12-31
0.19148900000000002,0.045965,0.231925,0.328586,0,2017-12-31
0.21276599999999998,0.074817,0.249926,0.422915,0,2017-12-31
0.617021,0.057013,0.48705699999999996,0.535215,0,2017-12-31
0.680851,0.059145,0.586433,0.583635,0,2017-12-31
0.085106,0.041431,0.217792,0.422915,0,2017-12-31
0.680851,0.043293,0.305713,0.266442,1,2017-12-31
0.361702,0.086075,0.7170479999999999,0.773175,1,2017-12-31
0.255319,0.051729,0.455668,0.486018,0,2017-12-31
0.9148940000000001,0.098775,0.420411,0.422915,1,2017-12-31
0.510638,0.048757,0.511455,0.5655100000000001,0,2017-12-31
0.23404299999999997,0.027381,0.17911300000000002,0.16908299999999998,0,2017-12-31
0.340426,0.030862999999999998,0.581226,0.569653,0,2017-12-31
0.361702,0.028672000000000007,0.497173,0.385034,0,2017-12-31
0.042553,0.047316000000000004,0.23103200000000002,0.422915,0,2017-12-31
0.6382979999999999,0.033025,0.530051,0.577162,0,2017-12-31
0.255319,0.073526,0.135376,0.422915,0,2017-12-31
0.31914899999999996,0.02603,0.262719,0.174262,0,2017-12-31
0.702128,0.075027,0.533323,0.6789229999999999,1,2017-12-31
0.9148940000000001,0.06563,0.45626300000000003,0.404454,0,2017-12-31
0.276596,0.14158800000000002,0.581821,0.549197,1,2017-12-31
0.787234,0.077489,0.299018,0.422915,1,2017-12-31
0.595745,0.034977,0.576465,0.514759,1,2017-12-31
0.680851,0.085535,0.5496880000000001,0.422915,1,2017-12-31
0.978723,0.076888,0.41029499999999997,0.422915,0,2017-12-31
0.382979,0.127807,0.562779,0.519938,1,2017-12-31
0.808511,0.056923,0.321035,0.422915,0,2017-12-31
0.595745,0.059926,0.461172,0.422915,0,2018-01-01
0.553191,0.06668099999999999,0.48080900000000004,0.422915,0,2018-01-01
0.978723,0.057824,0.451205,0.40678400000000003,1,2018-01-01
0.617021,0.041642,0.47233,0.388918,1,2018-01-01
0.574468,0.034825999999999996,0.526927,0.5207149999999999,0,2018-01-01
0.042553,0.047076,0.252603,0.422915,0,2018-01-01
0.595745,0.039330000000000004,0.547754,0.735888,1,2018-01-01
0.23404299999999997,0.061637,0.128682,0.422915,0,2018-01-01
0.680851,0.11708900000000001,0.667361,0.422915,1,2018-01-01
0.5319149999999999,0.080341,0.387236,0.32806799999999997,1,2018-01-01
0.617021,0.027770999999999997,0.5611430000000001,0.533402,0,2018-01-01
0.10638299999999999,0.07169400000000001,0.15531099999999998,0.422915,0,2018-01-01
0.765957,0.07421599999999999,0.609045,0.422915,1,2018-01-01
0.8510639999999999,0.029182,0.394972,0.260228,0,2018-01-01
0.510638,0.040501,0.360161,0.27421,0,2018-01-01
0.9574469999999999,0.028732,0.38009499999999996,0.253237,0,2018-01-01
0.617021,0.040681,0.45001499999999994,0.32159499999999996,0,2018-01-01
0.553191,0.12483499999999999,0.500744,0.422915,1,2018-01-01
0.5319149999999999,0.029272000000000006,0.490777,0.5673229999999999,0,2018-01-01
0.893617,0.051699,0.398542,0.422915,0,2018-01-01
0.46808500000000003,0.045725,0.355698,0.27421,1,2018-01-01
0.553191,0.02624,0.484677,0.486018,0,2018-01-01
0.574468,0.087426,0.47530500000000003,0.5618850000000001,1,2018-01-01
0.23404299999999997,0.044644,0.260339,0.32962199999999997,0,2018-01-01
0.510638,0.09157,0.621541,0.422915,1,2018-01-01
0.617021,0.034766000000000005,0.48973500000000003,0.571207,0,2018-01-01
0.085106,0.041492,0.278042,0.422915,0,2018-01-01
0.085106,0.027951,0.185064,0.287416,0,2018-01-01
0.48936199999999996,0.089138,0.359863,0.22086999999999998,1,2018-01-02
0.48936199999999996,0.034556,0.43796499999999994,0.2457280000000001,0,2018-01-02
0.042553,0.080911,0.506843,0.422915,1,2018-01-02
0.29787199999999997,0.056683000000000004,0.5836060000000001,0.653806,0,2018-01-02
0.5319149999999999,0.043983,0.47917299999999996,0.422915,0,2018-01-02
0.723404,0.067942,0.45209799999999994,0.422915,1,2018-01-02
0.29787199999999997,0.028912,0.440345,0.47203500000000004,0,2018-01-02
0.23404299999999997,0.05524199999999999,0.033175,0.422915,0,2018-01-02
0.446809,0.030652999999999996,0.585986,0.531849,0,2018-01-02
0.744681,0.026060000000000003,0.49419799999999997,0.320818,0,2018-01-02
0.9361700000000001,0.056563,0.405385,0.422915,0,2018-01-02
0.446809,0.031764,0.35778000000000004,0.278094,1,2018-01-02
0.340426,0.179596,0.528265,0.422915,1,2018-01-02
0.765957,0.089288,0.492859,0.422915,1,2018-01-02
0.446809,0.032935,0.30987800000000004,0.229156,0,2018-01-02
0.6382979999999999,0.088297,0.46325500000000003,0.573796,1,2018-01-02
0.19148900000000002,0.029873,0.240256,0.337131,0,2018-01-02
0.48936199999999996,0.113726,0.585094,0.422915,1,2018-01-02
0.680851,0.071664,0.5117520000000001,0.422915,1,2018-01-02
0.255319,0.056202999999999996,0.11871500000000001,0.422915,0,2018-01-02
0.48936199999999996,0.104209,0.501041,0.575608,1,2018-01-02
0.87234,0.07445700000000001,0.29782800000000004,0.422915,0,2018-01-02
